房间比中州皇冠之类的大多了，服务也还可以；早餐太次，品种太少。此外，房间装修在细节性方面有待改进，尤其是门框等木质装饰，实在不像5星级别。	p
地理位置很好，就在DFS的楼上，晚上比其他专卖店关门晚，可以最后逛到尽兴。离海港城也很近，2-3分钟步行。酒店设施和服务都很好，房间内还备有多用转接头，几乎什么插头都可以转接，走的时候忘记找他们买一个，真的很方便，以后去哪个国家都可以用它。服务人员很亲切。房间不算太大，两张床间的距离就只有一条缝，不过其他硬件设施都不错，有液晶电视，卫生间有点像三亚喜来登酒店的样子，就是卫生间有个窗户对这房间，可以一边泡澡一边看房间的电视。新装修的房间。支持，下次还住。	p
酒店很超值，干净卫生，尤其值得一提的是在前台办理入住时服务员看到我们携带一个小孩，主动提出酒店有大床带单床的房间，而且价格不变，服务热情，周到，价格合理，真是不错的选择，下次去肯定还选他。	p
位置好，服务员热情，早餐不错，电梯也快。	p
自然环境一流，宾馆内部装饰（附楼）也相当不错，说不上豪华，但是很整洁清爽。总体感觉是宁静写意。	p
1、内装修还不错，看起来很有特色。2、卫生也还可以，只是房间小了点。3、最重要的是各个房间不隔音，隔壁咳嗽都能听见，太可怕了。	p
酒店离市区比较远,不过在尖沙嘴一个小时有一班车去酒店,房间内设施比较陈旧些,但是外部环境非常好,空气也很好,出酒店不远处就有沙滩,非常适合去渡假,早餐的品种也比较丰富.下次去还会去住,那里的环境真的非常好.比如心酒店好多了.	p
服务不错啦，不过房间特别是北向房间洗手间反味，建议改进	p
总的来说还可以.几点不足：1）卫生间有臭味；2）打的不方便，要走过桥到大街上招呼3）中餐厅菜偏贵	p
地理位置还不错，就是房间隔音比较差，性价比还可以了	p
周末住了两天，确实不错，大堂相当有特色，门童都带着代表威尼斯风情的帽子，服务也很热情，让我回忆起了在威尼斯时的日子；前台放有（蛇果）苹果任住客品尝，我们就吃了几个，呵呵。客房就一般了，不大，卫生间也小，但总体感觉还行。早餐品种还算可以，坐在临窗的位置旁，还真有些许三亚的感觉，哈哈，不过这位置是非吸烟区的。晚上在酒店二楼的V吧玩的很开心，鬼妹好多，客人基本以老外为主，小圆桌最低消费400元，啤酒50元一支，消费还可，不过周末需要50元门票费，提醒最好早点过去，不然没位置！酒店也是洲际集团管理的，我还获得了积分，赞下。入住送了国盘与可爱的小熊，再赞下！	p
4年前住过。酒店设施这个价格还算值，尤其是黄金周期间。临海位置很好。高层，大部分房间都可以看到海。前台接待的小姐态度很生硬，登记的姓名没一个字是对的。算啦，不影响住也就不计较了。	p
性价比较高的酒店，服务态度和房间的配套都不错，被褥都是特别的干净~就是地毯比较脏，有待提高	p
酒店位于昆明中心区,地理位置不错,可惜酒店服务有些差,第一天晚上可能入住的客人不多,空调根本没开,打了电话问,说是中央空调要晚上统一开,结果晚上也没开,就热了一晚上,第二天有开会的入住,晚上就有了空调,不得不说酒店经济帐作的好.房间的床太硬,睡的不好.酒店的早餐就如其他人评价一样,想法的难吃. 不过携程的预订价钱还不错.	p
整体上感觉还不错，下次还会住这里，忘了是在几楼的火锅了，推荐一下	p
整体感觉比较好软硬件都达到了4星标准，就是房间里有一点点的异味。	p
房间应该超出30平米,是HK同级酒店中少有的大;重装之后,设备也不错.房	p
1号刚去过.酒店很旧海景别墅是木板地很响,白天房间很晒空调又不太制冷.到处是蚊子.餐厅好难吃.服务员太度很好.看海很美,离海很进就是沙滩很不好太脏比三亚差太多	p
房间整体感觉不错，有家的感觉，但床比较小，而且给我们的房间阳台外面就是锅炉台，有一股味道。早餐一般，没有想象的好。酒店附近的环境不错，边上就是家乐福，购物吃饭都很方便。	p
替两个同事订的， 比较满意， 但觉得价格偏高， 在这样的西部小城市像这样的宾馆300-350元含早比较合理。	p
朋友前一阶段入住的。感觉很好，对这个城市的环境也有很高的评价。	p
酒店位置没说的，很好!就是大堂稍微小气了点，还有房间的设施也老旧了一点，比起刚开业时的那种感觉逊色了很多，不过还是挺喜欢这家酒店!	p
闹中有静，物有所值。是我下次出差的首选。	p
紧靠维港，风景非常棒。周边有钓鱼的老人，散步的游客，非常安逸的情景。酒店的服务不错，也很安静，就是逛街不太方便，好在有30分钟一班的穿梭巴士可以送到么地道和尖沙嘴的北京道。旁边新开发的黄埔新天地不怎么样，美食广场和商场都不怎么样。下次再去血拼，我肯定不住这家酒店了，虽然服务很好。	p
早餐还可以，房间一般，不过隔音效果很好，虽然对则一条大马路，但是根本听不到什么嘲音	p
入住了“高级房”，但是觉得房间硬件一般，不是很宽敞。服务还可以。	p
外环境不错,酒店有好几栋楼，挺赏心悦目的，大厅挺安静，布置也很有点小资情调，可能是黄金周刚结束的缘故吧。我住的是主楼２４０元的房间，四星级这个价格在国内应该很值了。早餐是自助的，以中式为主，品种挺多，挺适合咱中国人的胃。结账时才知道还有更经济的附楼（好像叫展鸿楼）的房间只要一百多元，不过未挂星。（大门还在改造）下次去试试。值的推荐呀……补充点评 2007年10月10日 ： 对了，还有免费水果，很温馨的感觉，宽带速度也很快。	p
房间还可以，床和枕头都蛮舒服的，就是靠马路有点吵。总的来说还可以吧，以后去还会继续住的。	p
2008.4.5入住该酒店南楼大床间,总体感觉不错，符合三星标准。值得赞一下的是客房送餐很好，饭菜好吃，价格也不贵。不足：床垫太软，对于不喜欢睡软床的来说，可能不舒服。	p
酒店环境,房间档次都很不错,服务水平专业.住了两天,感觉确实比较不错,二楼自助烧烤给人宾至如归的感觉	p
到三亚休息两天，是我临时做的决定。当时由于勿忙，利用小休的时间入飞来三亚，前两天在三亚湾住。最后一天，入住了环球城酒店，感觉这座酒店的环境非常不错。由于匆忙，连相机都没来得及带。和女友一起，在海滩上休息玩耍时，看到美丽的亚龙湾景色，当时又正愁没有相机合影的苦恼时，发觉有酒店的一名工作人员到海边来拍外景。于是我们请求他帮我们拍了好几张合影。他还主动让我们留下了E-mail。没想到前天我们回到沈阳的时候，打开邮箱一看，照片居然给我发过来了。感觉环球城酒店这样的人性化服务，谢谢！	p
很不错的酒店，尽管在火车站，但很安静。房间干净，早餐一般。	p
真是很好，早餐也十分让我满意，有机会去那里我还会选择这个酒店	p
呵呵，又住了回豪华双床房，感觉房间比标间大了，没那么压抑，床也大了，比较舒服。就是电视太小了，农村的朋友家估计都没有这么小的电视了吧。卫生间还是太简陋了，和酒店的整体定位不匹配。衣柜里缺少浴袍，总可以提供两套吧，我住过的更便宜的酒店都有提供。	p
洗了衣服本挂在洗手间的，等外出回来，已经拿架子挂在阳台上！满意服务态度一流，看到的全是笑脸！开心房间虽然设施老化，但很干净！安心海景不错！爽	p
服务非常好，很快，但是硬件设施太老，卫生间有味道，目前在装修，早7点就有动工的机器声，打扰美梦。但是结帐时前台主动咨询意见，并给抱歉，非常人性化的服务，还有在电梯里主动让客人，很不错的服务。早餐很中式，习惯西餐的恐怕没的吃了。宾馆反馈 2008年6月2日 ： 尊敬的客人： 您好！感谢您惠顾唐山锦江贵宾楼饭店，您的下榻令我们深感荣幸。您的留言我们已经收到，首先要谢谢您对我店前台服务给予的良好评价。另外，关于您提出的“硬件设施太老”的意见，可能您已经留意到，我店正在进行装修改造，力求为广大宾客创造一个舒适、优美的居停环境，为此还打扰了您的休息，我们感到十分抱歉，并已与施工单位接洽，尽量避开客人的休息时间，恳请您能给予理解和支持。同时，收到您提出的“西式早餐品种少”的意见后，我店餐饮部特别给予了关注，将针对客人口味，适当调换品种，相信在您下次光临时会有所改善。关于您提出的“卫生间有味道”的意见，由于您已离店，无法当面与您进行交流，但我们会进一步加强客房服务员的操作程序，使房间环境更加整洁、干净。 再次谢谢您的中肯评价，真诚地感谢您对唐山锦江贵宾楼饭店的支持，并恭候您的再次下榻！ 祝您身体健康，工作顺利，万事如意！	p
第一次给的房间在底层，窗户对着酒吧。跟前台要求换了一间，前台态度不错，在三层，一般窗户被前面的应该是走廊的建筑挡住了，另一半朝着酒吧上的屋顶。房间偏小，软件应该能达到三星级的水准，硬件稍差。空调温控不好，暴热，呵呵。地毯有点脏。出门左转50米就是地铁站，东四十条上打个车也方便，地段不错。总体来说在北京这个性价比还过得去。餐厅的口味也不错，价格还算合理。	p
酒店的服务很热情，对于我们的客房要求总能及时回应。地理位置不错，离中山北街很近，吃饭方便。	p
根据网评预定400一天标房，到店告知携程协议价只能住西北朝向房间，感到有点霉味，要求换房，换后还是西北向不过楼层高些，霉味小些；房间窗户、家具、卫生间都是旧款，不显档次，床很舒服；服务不错，感觉楼层比前台服务更好；酒店周围环境真好，有山有海，本人在后山散步时差点掉下悬崖，建议酒店及时将后山半截路加上标志和围挡，太危险了！夜间行走和小孩子玩耍更危险！	p
客人已经住了好几次了.觉得挺不错的,希望继续保持...	p
观景大床房，住了2晚。酒店位置很好，距离虹桥机场只有不到10公里，出行、叫车都算方便。据说是人大培训用的酒店，三星标准。服务还可以，但是洗手间设施比较陈旧，淋浴间的下水不太通畅，毛巾也是很旧的样子。	p
这次是元旦期间入住的，酒店装修不是很新，但是比较干净。房间比想象当中的大，正好面对门口的河，风景还算不错。房间不能开窗，感觉空调不是太好。入住和退房比较快。离地铁有点远，但是门口有公交或者可以打的（起步价即可）到沙田火车站转轨道交通。酒店的早餐很难吃，但是酒店附近有很多餐馆，蛮实惠的。附近还有屈臣氏和711便利店，买点日用品或者零食饮料也很方便。考虑到性价比，今后仍有可能还住这里。	p
酒店位置还不错，环境也可以，房间小了点。	p
出差去的，总体感觉还可以。距离北京展览馆距离很近，起步费。周围的最大优点是吃饭买东西方便，出门就有特色餐饮--蟹老宋，味道很好。燕丰商场--买东西方便，买水，买吃的都很价廉物美。天天在门口的渝乡人家吃早饭，很大众化的早餐，怀念那里的血糯米粥。。。。酒店服务员比较热情，打扫也比较勤快，卫生工作基本到位，还不错，热水充足，暖气好。也不吵，就是床垫有点旧，可以感觉到弹簧，不是特别舒服。我住的是数码间，提供电脑和上网服务，但是网速不敢恭维，经常掉线和死机，害得经常要重启电脑。比较气人。。。。	p
总的来说，印象很好，房间干净整洁时尚，网络速度很快。对有些要求较高的客户，需要注意的是：洗浴用的花洒是固定的，不像一般淋浴头可以拿在手上冲洗。	p
地理位置比较方便，环境还算不错，比较安静，房间也很干净！宾馆反馈 2008年6月19日 ： 尊敬的客人您好，	p
住过好多次这家酒店了，上次来到前台，服务员能准确的报出我的名字，感觉很亲切。四星级就是不一样。而且当天服务员还给我安排了一间商务单间，房间很新，比我订的要好价格没变。说是酒店搞活动，像我们这样的商务客人都有机会享受，不错。	p
这次入住发现在服务上下了工夫.比如在走道上,洗手间放了报纸.餐厅早餐自助餐服务,电梯服务都很周到.其实宾馆服务硬件不一定要很豪华,但要真心对待客人.希望坚持.	p
地理位子不错.房间也不错.早餐很丰富.开始给了我间拐角的房间,很小.还好我经常住这家酒店,知道这房间的大小所以叫前台换了.所以感觉这酒店还是有点欺负老实人的感觉.大家一定要多多注意.	p
酒店的位置很好，世外桃源的感觉，特别推荐的是早上7点之前（因为免70块钱门票）去隔壁的明孝陵遛弯，空气质量和四周环境比前天的中山陵好多了。当时预定，是因为酒店是四星级而且价格不高，觉得是占了便宜，没想到去了之后，房间有很怪的味道，想换房间说没有了，四周都在重新装修，真搞不懂为什么不赶在国庆节之前竣工。房间硬件，服务和早餐最多就是三星级标准，建议大家不要有更高的期待值，否则会有些失望。	p
由于小孩怕震天响的炮仗声,我们每年都有大年夜和初四晚到宾馆过夜的习惯	p
打电话到酒店问路，总机说不知道，转礼宾部，几个小伙也不熟悉，连东向西向也分不清，不过总算说了个标志性建筑，让我有了方向。问商务中心买份地图让送上来，居然说礼宾部忙，在替别的客人下行李，要等半小时。等就等吧，但足足等了一个半小时，还是电话催了才送的。房间还算干净，但卫生间小的转不过身。退房时落东西了，服务员查房也没发现，还是自己发觉了打电话回总台再查才找到的。总体来说在吉林能住到这样的酒店还不错，但价格一点也不便宜。无论硬件还是服务都是四星的标准。	p
房间比较干净，但是窗户打不开，空气不太好。早餐很好。总体不错。	p
那里的环境很好，只是价格有点贵，打车需要走一段路，自己驾车的话较方便，服务态度很好．	p
这是我第二次住悦达酒店，这里环境和地理位置都还好，价格、服务和高层的房间环境等等性价比还是很高的。特别说的是床睡得非常舒服，很喜欢。另外离农民美食街很近，非常值得推荐！	p
房间条件不错，设施齐全。208的价钱合理。不足之处是隔音不好，能听到外面的车辆嘈杂声。如包早餐更好~~呵呵补充点评 2007年12月14日 ： 最不好的就是八楼的娱乐场所~~~进出人员复杂	p
海景是其一大卖点，但房间面积偏小，离地铁站不近，打的到机场360港币。服务也算不错，门童和蔼可亲，当然给小费的话更是让你有皇帝的感觉。招呼“的士”的“老爷爷”几年来一直打扮得象“红头阿三”，不知是算有创意还是没创意？但老实说他还是蛮敬业的！走到地铁估计10-15分钟（但没一本正经走过，大概罢了）。走天桥可以到新宏基三楼“海都酒楼”饮茶，味道一级，据说朱熔基总理也去吃过饭（楼下服务台说的）！	p
按照我朋友的话说，就是这家酒店有着破烂的外表，却是内里奢华的装修。服务绝对的好，从一下车，到进房间，再到退房，都有非常专业的服务生在接待。帮我拿行李，送到房间，开空调，开灯，泡茶。。。。。。而且坚持不收小费！我住的是特色大房，很好，以后去福州一定还来住这个。很舒服，很宽敞，免费3小时国内长途，电脑免费上网，而且游戏齐全，速度很快。	p
酒店的服务不错，房间很干净。提出要上网后，就给换了个能上网的房间，上网费也没有收。交通方便，门口就是大连火车站。原本以为会很吵，可以住在17楼，根本就听不到声音。费用方面200多元，感到很值。	p
房间档次和环境绝对5星. 饭菜质量属于上等. 只是离开市中心较远. 不过酒店有班车. 如能搭上班车, 则十全十美.	p
酒店地理位置比较好.附近有家"敦煌海鲜酒家"早茶不错。还有大型超市"麦凯乐"也在不远处.酒店的整体性价比属于中高.	p
宾馆像个小的园林。去的时候是初一，住的人少，又刚下了雪，环境格外幽静。房间挺大，室内摆设古色古香。东西挺全（除了被子不够），但空调旧了而且匹数不够，效果很不好。又加上是冬天，房门会漏风，晚上睡觉很冷。服务员看上去不太专业但还算热情。	p
房间太陈旧,服务还可以,毕竟整个长春的宾馆业都不太先进	p
万豪是国际明牌酒店，前台服务总算合格、态度良好。然而可能是重庆的关系，这家房间质素非常一般而已，旧、小、设施普通。按这房价在重庆的CBD解放碑可以找到房间质素高很多，但价格要便宜多的。最值一提的是酒店大堂旁的西餐厅，中午自助餐可能由於没什么生意，食物新鲜度及服务员劣质的服务态度加上重庆顶级五星收费，会叫你马上决定别再考虑走进去。在重庆解放碑已住过好几家五星，建议若则重品牌的住客，相若的房价，选洲际会发现相差很远，物有所值。	p
我们住的三人间，房间很宽敞，卫生间不大，但都很干净。宾馆餐厅很实惠，我们只要能回宾馆，就在餐厅用餐。周边交通非常方便，基本上一部车就到各个景点，走到什刹海等处也很近。最近宾馆在外部装修，不过不影响内部卫生和晚间休息。总体来说，我们住的都挺满意。	p
酒店感觉不错，细节考虑比较周到，房价略显贵了些，标准间两个人住有点小。	p
芙蓉丽庭酒店的房价比成都其他的四星都实惠,升级入住的行政楼层，房间很大.该有的都有了，无可挑剔。很有文化特色，离文殊坊挺近。房间里细节都考虑得很好，给人很温馨的感觉，不错！宾馆反馈 2008年6月13日 ： 尊敬的客人：您好！感谢您对我酒店的关注与支持，期待您的再次光临。祝工作顺利！	p
总的来说可以，总是再这里住，公司客人还算满意。就是离公司超近，上楼上班下楼回家	p
交通:便利的,随便叫辆taxi,肯定知道的;装饰:格调比较深,风格吧.洗浴用品过得去,浴巾显得旧了;服务:订夜宵,能够给予明确的解决方案,让我们叫外卖,不过要自行通过114查询电话似乎有改进的余地;早餐:寒碜2个字.没啥吃的.同时,超过9点的话,几乎没东西可以吃了.和价位类似的酒店例如梅园相比,有很大差距.也是我在类似住房价位吃的最差的一次早餐;其他:check in 的mm值得表扬.携程电话订后10分钟到酒店,酒店尚未收到传真.能够帮我联系携程,而且态度很诚恳.check out的mm中规中矩.门童,出酒店的时候吝啬于说声:先生好再见 再见之类的话语.可能我吹毛求疵?	p
第一次住金海棠，完全没有想到在市区里会有这样花园式的酒店，处处绿萌盈盈。5号楼在最里面，应该是房间最好的。非常安静，房间窗外就是山林，空气很清新。进屋时发现窗子已经打开通风，所以屋内的空气是一般酒店里难得的清新。地理位置离乐山在佛也不远。不足之处是没有健身房。除此以外，金海棠都很好，强烈推荐！	p
地理位置佳，交通方便，酒店服务、设施都不错，在郑州算好的酒店了，以后有机会去郑州还住裕达。	p
感谢以前住过游客的点评，感觉确实不错。比想象中的房间大。卫生干净。离地铁站非常近。酒店的服务也比较到位。酒店内的自助早餐在当地来说比较超值。对面的生记粥品也推荐下，味道不错的。	p
酒店位置不错,房间设施太旧,早餐还好.总体感觉一般	p
总的来说还过的去,有点老5星了,就是早上还不到5点就有人按门铃,搞的后面都没睡好.宾馆反馈 2008年5月7日 ： 河北世纪大饭店是石家庄第一家五星级大饭店,于2000年开业，已经运营了8年，现在饭店已经在进行硬件的装修改造，不断提高饭店市场竞争力。目前“私享行政楼层”房间全部装修改造完毕，接下来饭店将继续对其他楼层房间逐层进行装修升级。 希望您再次下榻！ 河北世纪大饭店	p
房间隔音不太好，但是整洁舒服，服务尤其满意	p
第一晚本来预定了喜来登,结果朋友说还是要去天堂住一下,经不住她的劝说我们就去了,谁知这只是恶梦的开始.房间烟味很重不说,空调的声音还吵的不行,跟服务员说换房,结果等了半天终于给我们换了一间看上去还不错的山景房,谁想到到了半夜马桶开始漏水,而且有高原反应,根本没法睡觉.第二晚我还是通过携程订了沟口的喜来登,一进大堂,就给人很温馨的感觉.房间也很舒适干净,服务员态度很好,且总是面带微笑.自助形式的早餐很丰富,晚上用了酒店的野菌火锅那个鲜啊~~~!!!而且168每位的价格也很公道.晚上服务员向我推荐了酒店的藏羌风情歌舞晚会,并告知我还可与奥运冠军同台游戏.幸运的我们还与高敏,王军霞和影,晚上又有篝火晚会及烟花汇演,我朋友乐的和不拢嘴.喜来登真不错,下次若是去九寨,还会选择九寨沟喜来登大酒店.宾馆反馈 2008年7月24日 ： 感谢您的点评,我们期待您的下次光临,为您提供更加优质的服务.	p
因为见客户的需要，只住了一次，因为以前都是住５星的而且很新的，所以这次去感觉没那么好了．很多方面还需要改进	p
地点还凑合，离十字路口也就一个街区。房间比较陈旧，老式，唯一的亮点就是卫浴设备。最大的不满就是在入住的3天里光我在店的时间就停电3次，令人失望。补充点评 2008年3月3日 ： 对了，酒店提供的免费送到车站的服务十分贴心，还是比较满意的。不过这个价格在椒江还是高了，后来又去了一次住的园丁商务酒店就实惠很多。	p
外观看上去像布达拉宫，里面设施一般，有点老，单纯从房间上看也就是招待所水平；但是所有人员的服务态度都很好，尤其是大堂经理（还是商务部经理？），一个济南的小伙子，态度特别好，服务非常周到，给我们在淄博的游玩出了很多好主意，非常感谢！晚上去了10楼的卡拉OK，就我和男朋友两个人，服务员还是非常周到热情，音响效果也很好，感觉十分超值（每个人才38元消费呢）！	p
最受不了的是宽带竟然是收费的，1小时12元！黑啊。。。就住了一晚，其它感觉还不错的。	p
早餐太差，无论去多少人，那边也不加食品的。酒店应该重视一下这个问题了。房间本身很好。	p
还行　宾馆的设施还是比较全的，服务也比较好，只是我住的那个房间看不到西湖，５５５５５５５５	p
客人反映不错.主要是靠近金融街和西单.商务谈判和购物都比较方便.	p
酒店位置很好，交通也方便。电梯管理系统可能比较老，不支持单双层或高低层。每天早上电梯较忙，等待时间长。另外房间设施较老。宽带免费是优点，比较适合出差住。	p
总的感觉还可以，很安静，房间也好。靠近民族村和海埂公园，晚上可以去滇池边坐坐，听听潮汐，非常的享受。唯一不好的就是晚上打车出去不方便，不过前台也有准备，可以帮你叫出租车，提前说一声就行。	p
1、地理位置和环境不错2、早餐也还可以3、服务不错，特别是室内游泳池设施比较舒服4、房间比较陈旧了，特别是拖鞋太薄，不像个四星Hotel	p
房间设施陈旧，沙发大概是50年代的，卫生间很小。早餐种类挺多，旋转餐厅不错，交通方便。	p
交通很方便，房间小了一点，但是干净整洁，很有香港的特色，性价比较高，推荐一下哦	p
酒店的大堂比较小，但是环境和卫生都比较满意，房间也不错，除了浴缸有点老旧外。还提供免费的国内长途和市内电话。就是晚上虽然关了窗户，还是能听到一些酒吧或者夜总会的音乐声音。早餐的质量有点和四星的不符。	p
2007年10月19日入住，总体感觉不错，位置闹中取静，走出酒店斜对面就是“桥香圆”米线，房间设施可以，服务不错，门口的南疆浴场物美价廉，早餐只能说过得去去。但床不是很舒服，转身会响的。	p
看到网上对该酒店的评论印象不是太好，但由于它距离火车站较近，交通十分便利，所以选择了这里，入住之后感觉还不错，服务人员彬彬有礼，服务热情，在入住期间发生的一件事更让我感到该酒店的人性化服务，那天我突发心脏病，酒店服务人员及时帮我拨打了120急救中心，并连续两天在医院陪我吸氧输液，并为我提供了可口的饭菜，给予我了无微不至的关怀，当我病情有些好转要返程时行李员还帮我买了回去的火车票，临行行李员还将我送上火车，我到家后还接到该酒店大堂副理的问候电话，关心的询问我的病情并叮嘱我多注意身体，我真的非常感动，华驿让我这个身处异地的外乡人感觉到家的温暖，今后我只要到哈尔滨一定要选择入住该酒店。	p
西餐厅的晚餐不错，68的自助餐，吃得捧着肚子出门。一个字，棒！早餐就差远啦！还敢号称68，一个字，汗！宾馆反馈 2008年8月14日 ： 尊敬的宾客：您好！感谢您入住金陵溧阳宾馆！并给我们留下宝贵的意见！对于早餐的问题我们将做及时的调整。我们一定会继续努力与进取，发扬金陵溧阳宾馆“以客为尊”的服务理念，让每一位宾客都能对金陵溧阳宾馆留下美好而深刻的印象。再次向您表示感谢！期待您的再次光临！祝您工作顺利！身体健康！金陵溧阳宾馆客务关系主任	p
酒店本身的环境还是不错的，楼台庭阁，很安静，感觉就像住在园林里面。还有游泳池免费开放，让我们觉得很惊喜，可惜没带泳衣。房间一般，没什么特殊感觉，服务还不错，有服务生帮忙拿行李到房间（没给小费：－）），公司安排的出差，我自己定的酒店，结果回到广州才发现忘记拿发票，打电话给酒店，酒店同意给我寄过来，虽然是到付，但是还是很感激他们。就是没有电梯，楼很矮，好像只有3～4层吧。外面的环境就不是很好了，周边比较落后，距离镇中心还有10分钟车程。	p
一个人入住对于600元的价格觉得有点奢侈，但是环境还可以，比预想的好，也比较干净。水量很充足，床上用品据服务员讲是每日更换，听说山上的水48元|吨，对于等黄山的疲惫感来说，能好好的洗个热水澡，惬意的睡眠时非常重要的，总的来说还是很好的。	p
服务还不错，但是客房装修过于陈旧，隔音效果确实不好。另外想要对客房部替个意见，你们能不能在客人没有要求清理的情况下，于顾客离店后在进行清理客房呢？最后说一句“真的不要对早餐抱有太大的希望！”	p
说实话，这个地段，这个价格，的确很有性价比了。内装潢比大楼外部的马相要好很多。订的是特价大床房，可能是因为心理准备比较足，进了房间觉得房间除了小了点，其实还是不错的，房型虽小，但环境给人比较舒服的感觉。就是浴室。。。莲蓬头用起来。。。居然会侧面喷水出来，也不高兴电话总台了，就水开小一点，侧面也不喷水了，各么。。。忍了。。。床感觉不错，电视节目相对也比较丰富。总之，我和女友都比较满意，以后有机会在市区需要入住的，相信还是会选择瑞峰的。到底是舒适度+地段+性价比，是对的起这个价格的。宾馆反馈 2008年8月4日 ： 尊敬的宾客您好！非常感谢您对酒店的意见和支持，如您在酒店遇到任何困难和问题都可及时拨打总机和前台，我们会第一时间为你解决，期待您的再次光临.	p
环境真好，面向大海，幽静，适合休闲度假，可惜只住了一晚。地点较偏，自驾比较方便。酒店用餐太贵，开车出去吃了。	p
比想象中要好.呵呵.服务热情周到.客房舒适.就是早餐品种稍微少了点.住店客人停车要30元/晚.不太划算.	p
在株洲基本没有别的选择了，只能这家！总体房间还可以，但是吃早餐的地方太小了，非常拥挤，而且品种也很少！	p
由于2007年新装修，有一些新问题可能还没来得及解决，我因为工作需要经常要住那里，所以慎重的提出以下意见、建议：1、新装修后单人间的淋浴间淋浴喷头的位置都太高，我换了房间还是一样，很不好用2、新开业后的一些管理和服务还很不到位，尤其是前台入住和结帐时代效率太低（每次结帐都超过10分钟，好像不符合四星宾馆的要求）	p
住鸿宾楼客房,感觉比前段时间来住更超值了,发现通道地毯换的很漂亮,有点高星级酒店的感觉,另外房间里都可以提供宽带上网了.住在这样一个在努力进步的酒店,我喜欢	p
酒店位置不错，交通方便。硬件环境虽然显得比较旧了，但依旧不失档次。服务态度基本令人满意。宽带网络速度不错，就是还需要单独联系前台开通帐号且没有什么提示说明，不大方便。房间里准备了灭蚊器，但是没有药片，需要自己联系服务员索取。离店那天的早餐不大理想，还没到结束时间（差一小时），我们一边吃，服务员一边在旁边就把各种餐具、菜品收走了，令人感觉比较尴尬。另外，在卫生间看到	p
这家如家地段不算太好，所以感觉性价比不是太好，下次不去了。	p
房间真爽，传说的2104，一个人住还是真大。除了这个好像没有其他的优点了，早上赶火车到的想洗澡，空调没有，水还是有时无，最奇怪的是淋浴竟然是要把那个小开关往下按而不是拉，这是我发现的新大陆，害我还无知的问前台，打扫卫生时用吸尘器竟然跳闸，早餐真不叫早餐，什么都没有，20块太不值了。电梯爆慢，顶楼21楼等个电梯要抽几支烟的。不过服务员还是不错的。不过诸多不快被美丽的景色和服务员的笑脸给抹杀了！	p
1. 酒店设施比较旧2. 早餐还是秉持较高的水平3. 临近医院4. 如果有条件可以入住同一个集团下的就在旁边的洲际酒店	p
房间很小，有点像招待所.............四星...............	p
酒店地理位置方便，服务也不错，而且我们订的房间含接送车服务，很实惠。缺点是房间偏小，而且下面就是香港殡仪馆	p
订的是标A，房间装修比较新。只是洗澡的热水要等个快7-8分钟才热起来。附近很热闹，楼下就是文庙，有些古色古香的闽南建筑，对面就是铜佛寺，在走点路不远就是关帝庙和清真寺。不过离汽车站有些距离，步行要20分钟左右。不过标A的房价只在周末才268（无早餐)，平时要300.只是现在星级的酒店好像都挺吝啬，瓶装水都没要出钱，反而现在商务酒店都会免费送2瓶水。	p
这次住的是高级行政房，很不错，房间够大，相当于一室一厅，而且有两个卫生间。就是厅和房间之间的隔音不好。	p
地理位置很好，离公司相当的近。每次珠海的老总过来都指定该酒店。	p
51还是选择了这里，因为贵的太贵，好的都定满了。在51小黄金288元的价格是属于便宜的，之前打电话去游记中有人写到的枫枫旅行社，一个私人开的小旅馆，要240元一晚，傻子都会选择星级宾馆。坐的K197，凌晨三点多出站，宾馆方已经派人来接。凌晨到宾馆，服务小姐很亲切，因为没有空房了，所以让我们在商务中心内上网休息。6点进房，看了一下，床单啦什么的蛮干净。我做好准备，已经带了睡袋。门口的保安很亲切，但是在走的时候，咨询他打的去火车站大概多少钱，估计他有私心了，说要四十。后来再问了前台小姐，说30元不到，并说如果不急可以在路口等5路车，3块一个人。所以评价下来，前台小姐是非常不错的。在那里用过一次晚餐，四个人，吃了80元。评价一下，菜色一般，量还可以蛮多。强烈建议千万别吃他们的糖醋排骨，那真的是骨头，没有一丁点的肉肉。服务员有点糨糊，我们点的酸辣土豆丝中份，上的是小份，价格算的是中份。我问了一下，马上少算4块钱，钱是小事，他们看起来很傻，但他们有点戆进不戆出。没有网上说的什么死不认账。免费的早餐也就那么回事，每天都基本一样，请一直住五星级宾馆的人不要拿五星的标准比啦，新鲜能吃饱就行。头一晚睡房间，觉得房间有股刚装修的味道，感觉很闷，后几天就习惯了。	p
环境设施相当的不错,尤其是门口的警卫很给人安全，不愧是吉林省的国宾馆的。我住的是主楼，但是对于对应的价格来说是比较偏高的，个人认为主楼和七栋差别不大，实际来说在南方也都就是3星级的标准，服务员很热情，但是硬件上只能让我综合给3分的。	p
最繁华的地段中价位适中的酒店，房间较大，骚扰电话不少。	p
开始住的六层的房子不是特别好，后来调到10层后房间不错。大小合适，虽然价格比较贵，但是4星级还是可以的。	p
总体感觉不错，美中不足的是房与房之间隔音效果不太好，还有房价感觉稍高。	p
以前在学校读书的时候老板曾经带我们去过这里打保龄和吃饭等等，环境不错，房间也挺舒服，是闵行区比较高档的酒店	p
