3307	August      proxies may have difficulty evaluating the impact of conditions on dimensions of health such as pain and emotion Tilford et al    called for more research to be conducted on calculation methods for young child when discussing the issues surrounding the	2
3308	There has been some work done in resolving adequacy problems associated with generation system planning	1
3309	In Premebida et al   and in accordance with the experiments carried out in Ullah et al   exhaustive experimental results were reported for different conditions of illumination and portions A and B and separately for STD and EXT sequences	0
3310	For the RNASeq data set the fitting parameters are p    andPLOSGenetics   DOI : journalpgen October      s    and for the RPF data set are p    and s  	2
3311	A similar observation was reported previously by others   who compared atypical ductal hyperplasia DCIS and IDC and showed high degrees of similarity at the level of gene expression between these pathological stages	0
3312	investing in proportionally longer reproductive tracts resulting in positive allometry could potentially function to enable the female greater control over fertilization under sperm competition Birkhead	1
3313	Krajcarski et al   and Chiang in press have provided a greater understanding of the active muscular response that is responsible for maintaining stability	1
3314	Each locus was amplified using sequencespecific primers tagged with an M tail and a fluorescently labelled M primer Schuelke	2
3315	The PSF for an USVA imaging system can be definded as the normalized acoustic emission produced by a unit pointtarget in response to the modulated radiation force	1
3316	effects of reinforcers and punishers using concurrentschedule and signaldetection procedures has found stronger support for a subtractive model over an additive model Critchfield Paletz MacAleese   Newland   de Villiers   Farley   Farley   Fantino   Lie   Alsop	2
3317	Mitochondrial mechanisms have been implicated in the pathogenesis and progression of amyotrophic lateral sclerosis ALS Wong et al   Bendotti et al   Beal   Martin a Reddy and Reddy   Muyderman and Chen	1
3318	The receptor for advanced glycation end productsRAGE is a multiligand molecule belonging to the immunoglobulin superfamily Neeper et al   Schmidt et al    Thornalley   Baynes	1
3319	In children with the refluxing ileal conduit acute pyelonephritis was observed in   	1
3320	breathing test during which subjects were required to breathe at approximately   MVV using tidal volumes thatwere about   of VC at a breathing frequency of approximately   breathsmin until exhaustion defined as inability to maintain the target ventilation Boutellier et al	2
3321	Traditionally octrees have been used for ray tracing Glassner   Fujimoto et al   background object collision detection Bandi and Thalmann   motion planning Hamada and Hori   and other operations which are performed on static objects	2
3322	As expected during actually executed tasks all subjects recruited a network of cortical and subcortical brain regions deputed to motor and sensory control that became more extensive in patients likely as a compensatory mechanism to maintain a normal performance despite the presence of focal and diffuse brain injury Guillot and Collet   Pantano et al   Rocca et al   Lenzi et al	0
3323	infantum Hline is more susceptible to oxidative stress and thus a change in thiolredox metabolism in this line may explain its loss of virulence	1
3324	Our method does not provide absolute concentrations but only relative levels as commonly used in other lipidomics approaches Graessler et al   Rhee et al	1
3325	In addition EAAT has also been observed in microglia after facial nerve axotomy Nakajima et al   a feature which is consistent with previous findings indicating that macrophages and microglia may acquire glutamate transporters and thus together with astrocytes contribute to regulate glutamate homeostasis after injury Rimaniol et al	0
3326	We implemented the methods described in Section   in C using SCIP   version   with CPLEX   as LP solver	2
3327	Also functional integration abnormalities between brain areas which are primarily reflected by the intrinsic functional connectivity were demonstrated to be the neural basis of impaired cognition in aMCI patients Bai et al a b Sorg et al   Xie et al	1
3328	Following   denote M   bn    to be the characteristic mitosis rate R    LD  	1
3329	Studies by Ross and Lindsay   Sandham   Horswell   Hoenig and Schoener   Ugar and Semb   Giannakari   Rajion et al   Lima et al   supported this finding and confirmed the association between upper cervical vertebral anomalies and cleft lip andor	0
3330	For the wildtype mice our results were in line with previous studies Brose et al   Bazinet et al   Trepanier et al   such that COinduced increases A cc ep te d A rt ic le This article is protected by copyright	0
3331	Vertical orientation might lead to aggregation processes and the formation of AmB pores in the ergosterolcontaining DPPC membrane Gruszecki et al	1
3332	The existence of multiple PGE receptor subtypes namely EP EP EP and EP has been confirmed by molecular cloning	1
3333	Experimental conditions were the same as described elsewhere Lee et al   Lee and Kim	2
3334	Hepatocytes were isolated from adult male SpragueDawley rats and adult male mice CBL wild type CBLlpr FAS receptor null CBLgld FAS ligand mutant by the twostep collagenase perfusion technique Kamath et al   Park et al ab	2
3335	MPDLA presents an engineered Fc domain capable of abrogating ADCC by preventing the depletion of activated T cells that also express PDL	1
3336	The aHPeV A antibody was a kind gift from Dr Shimizu National Institute of Infectious Diseases Tokyo Japan prepared as pooled guinea pig serum Ito et al	2
3337	The development process and functional behaviour of the cellular array was executed on an FPGA Tufte and Haddow	2
3338	Studies based on adherence to the ACS andor the WCRFAICR guidelines also reported that women who adhere to the guidelines were less likely to develop endometrial cancer but these studies have also failed to provide evidence to suggest that lifestylerelated factors act jointly to influence risk of ovarian cancer   	2
3339	Furthermore considering that the   kb   enhancer expresses so uniformly in nearly all Ptfaexpressing regions in the nervoussystem it is surprising that this element expresses very sparsely in the pancreas and even then it is not active until much later in development Masui et al	1
3340	METHODS A total of   PD patients response rate   mean age     years were assessed using the Beliefs about Medicines Questionnaire Self Efficacy for Managing Chronic Disease Scale Hospital Anxiety and Depression Scale HAD and Kidney Disease Quality of LifeShort Form	2
3341	tended loop in TLR   situated between LRR and LRR that could be another lysosomal protease cleavage sites	1
3342	Relative location deviation of filters EfkDfk in CNNs that are trained for singlecategory classification using the Pascal VOC Part dataset	1
3343	a speciesspecific antibody that recognizes an extracellular epitope specifically associated with the tip and kinocilial links of chick hair cells and the calyceal processes of photoreceptors immunoprecipitates two proteins of   and   kDa from chicken retina Goodyear and Richardson	1
3344	Cases were identified and clinical data collected through the Genetic Studies of Human Developmental Disorders at the Medical College of Wisconsin Milwaukee WI or the AM Clinical Registry at the Albert Einstein Medical Center Philadelphia PA Genomic DNA was extracted using the Autopure LS system Qiagen Valencia CA from blood or buccal samples and the SOX coding region was amplified using primers : set   forward AGT CCC GGC CGG GCC GAG and set   reverse GGT AGC CCA GCT GGT CCT G and set   forward CAA GAC GCT CAT GAA GAA GG and set   reverse TAC TCT CCT CTT TTG CAC CC	2
3345	Lamellar split bone grafting The lamellar split osteotomy is a surgical technique that was developed in the late s and was reported in the literature in   This technique allows changing in the position of the outer bone cortex by splitting it in situ as you would a segment of cranial bone on the back table	1
3346	Moreover our unexpected results which did not show a decrease in microbial load but instead a tendency towards an increase are discordant with previous studies using either qPCR   or culture methods   Table S	0
3347	MtrF and NGO appear to be linked in a regulatory sense in that the transcripts for these proteins are controlled directly or indirectly by at least four regulatory elements including NrrF Fur and two additional transcriptional repressors MtrR and MpeR  	1
3348	First correlational and principal components analyses were used to examine the relationship between TVA parameters and performance on the Fixed and Ran dom versions of the SART Robertson et al	2
3349	   or enteric polymers such as hydroxypropyl methylcellulose phthalate HPMCP Miyazaki et al   and hydroxypropyl methylcellulose acetate succinate HPMCAS Friesen et al	1
3350	A contribution of MiRP to native IKr is debatable however    and it has been suggested that MiRP is unlikely to associate significantly with hERG in areas of the heart outside of the conduction system  	2
3351	  and is involved in the inactivation of extrinsic as well as intrinsic apoptosis pathways by interacting with proapoptotic proteins like p Bcl Bax Bad PUMA MSH MSH and others LudwigGalezowska et al	1
3352	The adopted theoretical formulation expands on the USVA theory for two confocal beams in the case of lossless media   by also including absorption in the analytical model	1
3353	The feedrestricted controls were provided feed according to a predesigned protocol based on previous data Pohjanvirta et al   and intended to mimic the feed consumption of L	2
3354	Here we start from one of thesimplest models proposed by Song et al   in which the amplitude of change in synaptic strength is not affected by baseline connection strength called the additiveSTDP model	2
3355	Compared to an earlier inplace list reversal example   the proof script was about the same structure and size   lines	0
3356	The recommended diet was formulated by Excel Eiyokun software version   for Food Frequency Questionnaire which analyzes each participants diet information collected on the Food Frequency Questionnaire Based on Food Groups version   KENPAKUSHA Tokyo Japan	2
3357	Although the place of SC MTX is still not clearly defined in the UK and European guidelines     recently published guidelines from the Canadian Rheumatology Association recommend that RA patients with persistent synovitis should be commenced on oral or parenteral MTX as soon as possible for those patients with an inadequate response or intolerance to the oral formulation the parenteral formulation should be considered	1
3358	The method for measuring FMD has been described previously Prior to the measurement subjects were required to fast stop all medications and avoid smoking alcohol and exercise for   hours	2
3359	A similar increase in Zn was observed in the cortex and the hilus of the hippocampus Table   and indicates that increased Zn and not Fe or Cu is a latestage effect of advanced disease pathology Religa et al	1
3360	  file : denleonbernoullifinaltex date : June   Anh Leonenko and Shieh ab ab   considered multifractal products of stochastic processes as defined in Kahane   Kahane   and Mannersalo et al	1
3361	The results derived from the current study are in line with other reports suggesting a positive correlation between stress protein expression and tumor immunogenicity in rodent models	0
3362	ranges of sensitivity estimates Additive :   to   Subtractive :   to   were well outside the usual range of sensitivity to reinforcement estimates a obtained from human detection experiments which studied the effects of reinforcers alone eg   to   Lie   Alsop	1
3363	The results demonstrated an increased risk of type   diabetes in shiftworkers compared with day workers OR    CI   Suwazono et al	1
3364	Pretreatment of the bone samples followed a modified Longin   procedure to extract collagen for C measurement while pretreatment of the mollusk shells involved a   removal of the outer shell surface by etching in M HCl Ascough et al	2
3365	NAPS and NAPS validation NAPSCV cohorts have been described in detail All NAPS	1
3366	By exploiting all available links it improves CTP   a reference data collection protocol in both energy and latency	1
3367	We have found that these social and behavioural factors are also important influences on depression among gay men attending general practice Mao et al b	1
3368	Microarray data were background corrected with the normalexponential convolution model   and normalized with the quantile approach   using the limma R package	2
3369	Electric fields were applied as described Kindzelskii and Petty   Petty   Rosenspire et al  	2
3370	So timely treatment of hydrosalpinx before IVFET could improve the outcome of IVF treatment and reduce the incidence of HP and abortion which had been affirmed by previous studies	0
3371	A nuclear isoform of CLU the   kDa product of a variant gene transcript has also been identified Yang et al   and is associated with cell death for example following exposure to ionizing radiation Leskov et al   or cellular Ca depletion Caccamo et al	1
3372	These policies are known to present comprehension problems to users    and often are used to inform the interaction design for such systems e	1
3373	Given that forecast uncertainty is associated with hurricane evacuation decisions it may also See Kellenberg and Mobarak   Bakkensen and Mendelsohn   and Geiger et al be linked with other behavioral decisions	1
3374	Hence we can directly apply a classical transfer theorem   to obtain the asymptotic number of closed lambdaterms with unary height at most   as	2
3375	The compression of the female thorax in longitudinal direction is a general phenotype in brachypterous lepidopterans with a distinctly enlarged abdomen Snll et al   Wahlberg et al	1
3376	atherosclerosis thrombosis and Systemic Inflammatory Response Syndrome SIRS	1
3377	Similar observations    have been made in the context of SVMs and Logistic Regression the unstructured analogues of SSVM and CRFs	2
3378	While divers regularly cleaned the outside a cleaning ring was used to wipe the inside of the walls every week Riebesell et al	1
3379	In order to determine the severity of ASAD Adulthood Separation Anxiety Checklist ASA Diriz et al   Manicavasagar et al   and Separation Anxiety Symptom Inventory SASI Diriz et al   Silove et al   were used	2
3380	This observation corroborates findings from Olver   Jonker   and Nir et al b who also showed a direct relationship between the particle size of the ingredients or diet and the morphology of the digestive system	0
3381	to regulate the release of ions and metabolites such as ATP from mitochondria Colombini et al   Rostovtseva and Colombini   and recent evidence suggests that BCLxL may also control the flux of ATP and phosphocreatine across the outer membrane Vander Heiden et al  	1
3382	theoretically attractive this is practically unachievable owing to the potentially embarrassing or personal nature of reproductive studies per se Handelsman et al   the attitudes of those seeking care Tielemans et al   and selfselection of those who are willing to participate	1
3383	When no more new codes emerged we moved to axial coding Agterberg et al   Pratt et al	2
3384	Pump dislodgment or migration occurred in two patients described in a report of   patients with chronic pancreatitis receiving IT therapy with opioid medications either alone or in combination with nonopioid medications	1
3385	These mice overexpress a human HO transgene downstream of the myosin heavy chain gene promoter which is highly active and expressed in a cardiacrestricted manner  	1
3386	Baseline VO max estimates using treadmill protocols are comparable to bike tests andour results and ranging from   mlkgmin and   mlkgmin Cade Fantry Nabar Shaw   Keyser MacArthur et al	2
3387	Of note there are other studies showing that the mRNA level of BNP was not elevated at a compensatory hypertrophic stage but only at a decompensated stage in Dahl saltsensitive rats  	0
3388	The PH has been identified as a defence area and locomotor region and is located within the anatomical boundaries of the fornix mamillothalamic tract and third ventricle  	1
3389	   the detected RNA corresponded to small RNAs    nt according to their size distribution pattern while in mammalian EVs RNA    nt has been also detected Valadi et al   Crescitelli et al	1
3390	In   the norms of all singular values were quantized and used in the watermark embedding process	2
3391	This approach is consistent with the clientcentered counseling model advocated by the CDC Kamb et al	0
3392	  Volkers et al   transposition of insertion sequences has been associated with adaptation towards high physiological stress in E coli such as osmolarity Stoebel et al   metallimiting conditions Chou et al   and nutrient limiting conditions Gaff e et al	1
3393	rPhl p   a fusion protein   consisting of the four major timothy grass pollen allergens Phl p   Phl p   Phl p   Phl p   as well as recombinant allergens rBet v   rPhl p   rPhl p   rPhl p   rPhl p   rPhl p   were obtained from Biomay Vienna Austria	2
3394	Our results are in keeping with the findings of Nishikawa et al   and suggest that the prophylactic phenylephrine infusion may be considered relatively safe with respect to its effect on hypertension and bradycardia despite the use of a high cumulative dose at the infusion rate of   gmin	0
3395	Animals received either vascular occlusion PM for   min or they underwent a standardized   liver resection LR leftlateral and median lobe as described by Higgins and Andersson   or a combination of both procedures PM   LR	2
3396	On the other hand most of the proteomics studies reported in the literature have been rested upon discrimination of meat tenderness only on the basis of Wbs which is evaluated as the maximum shear force necessary to cut the meat perpendicular to the fibers	1
3397	The spatiotemporal model is well supported because similar spatiotemporal networks are inferred in real fMRI data whether using spatial or temporal independent component analysis ICA Calhoun et al   general linear model GLM seedbased WhitfieldGabrieli et al	1
3398	anthracis phage conferring resistance to the soil antibiotic fosfomycin   a genotypically modified derivative of B	1
3399	In contrast to that observed for InlAmediated uptake of L monocytogenes Bonazzi and Cossart   inhibition of caveolin had little effect on rOmpBmediated invasion of HeLa cells	0
3400	  and Hahb from sunflower Gago et al   Manavella et al   of which the expression is inducible by drought as well as by abscisic acid ABA which plays a central role in regulating plant responses to drought including stomata closure Leung and Giraudat	1
3401	SPR analysis showed that the FLNA fragment also bound to ICL at : stoichiometry	1
3402	This phenomenon was accompanied by the production of dfrA promoter dsRNA production of small RNAs and methylation of the dfrA promoter Sijen et al	1
3403	The existence of time delay may lead to some more complicated dynamic behaviors such as oscillation divergence chaos instability or other poor performance of the neural networks	1
3404	In both adult and children ventilated patients the reported incidence of ARDS ranged from   to       	1
3405	Besides knowledge management eg document management group wikis and task management and social intercourse models eg the forum and public wall are lately discussed and designed within the framework of CWE MartnezCarreras et al   Pirkkalainen and Pawlowski	2
3406	The peak femoral strains in the proximallateral femoral shaft calculated for walking and stair ascent were consistent with corresponding strain measurements reported by Aamodt et al   mean peak tensile and compressive strains calculated for the   participants ranged from   to    and   to    respectively compared to corresponding strains of    and    measured from two hip syndrome patients	1
3407	Over the last few years many different local interest point detectors like HarrisD   Cuboid   Hessian   or Dense sampling   and many spatiotemporal descriptors like HOG   HOGD   HOF   Cuboid   or ESURF   have been proposed	1
3408	of epidemiological studies showing an association between air pollution exposure and cognitive impairment in the elderly Chen and Schwartz   Power et al   Ranft et al   Wellenius et al   Weuve et al a Chang et al   Tonne et al   Ailshire and Crimmings	1
3409	The S rRNA gene was sequenced for a random subset of   of the   isolates as described previously Davelos et al c plot   n plot N n plot   n plot N n   plot   n   plot N n	2
3410	identify and manage people with an ARMS for psychosis even in a deprived innercity area with a high proportion of people from ethnic minorities Broome et al	1
3411	It has been shown that the number of cores on diagnostic biopsy was affected by cancer correlates with tumour volume Ochiai et al	1
3412	Maternities were assigned by field observation and molecular parentage analysis was used to infer paternities detailed description of methods in Morrissey et al	2
3413	The patientspecific MACTAR scale identifies the top five most disabling physical or social activities for which they underwent arthroplasty  	1
3414	It was anticipated that interindividual variability would be higher in a pediatric population   therefore individual variability was set at   for ka as opposed to   in adolescents	1
3415	Keros   later on Kainz and Stammberger   described the cribriform plate variation and classified it into three types based on the length of the lateral lamella that determines the depth of the cribriform plate in the olfactory cleft	1
3416	Inhibition of platelet aggregation by RBCsgenerated NO was reported in several publications    	1
3417	Obesity is the central and causal component in metabolic syndrome and adipocytes produce a variety of biologically active molecules	1
3418	To assess for skills of divided attention the measures used by Craik et al   and NavehBenjamin Craik Guez and Dori   were considered appropriate as the aims of the current study were similar to their objectives	2
3419	In the same way the maximum ECSFEserum ratio for RBP was detected at E but not at E coinciding with its suggested activity in retinol transport to the ECSF Parada et al	1
3420	In light of recent suggestions that a more conservative voxelwise threshold should be used for whole brain fMRI analyses Woo et al   we also applied a more conservative voxelwise threshold of P	2
3421	around marketing and sale of certain products arise regarding perpetuation of undesirable institutions and practices such as those that may reinforce sociocultural biases related to gender class ethnicity and color Dixon and Telles   Fleming and Jones   Glenn   Karnani	1
3422	Although the lack of true branch lengths may increase Type I error of independent contrast correlations equal branch lengths are associated with a lower Type I error than other topological approaches when information regarding true branch lengths does not exist Ackerly	1
3423	Furthermore and to ensure consistency with our definition of sustainability adopted from Sarriot et al a we also examine the technical assistance provided by the contractor international NGO to the Operational Health District	1
3424	However CPinduced free radical production and LP in tubular cells have been suggested to be responsible for the oxidative renal damage Mansour et al   Sueishi et al   Atessahin et al	1
3425	  Madagascar Pasqualini et al   Kakadu and Daintree National Parks in Australia French Guiana and Malaysia Lucas et al	1
3426	A number of clinical tools have been developed for the assessment of neuropathic pain including the neuropathic pain questionnaire NPQ   ID Pain   and douleur neuropathique DN  	1
3427	The acute phase response is a very complex reaction involving local and systemic effects and may be caused by a range of factors Heegaard et al   Carroll et al   Murata et al   Daz et al   GrauRoma et al   PomorskaMol et al a b	1
3428	  showed that additivity of entanglement of formation holds for a family of mixed states by utilizing the additivity of Holevo capacity for unital qubit channels   via Stinespring dilation	2
3429	The atlases used were created by standardized anatomic labeling of multiple subjects linearly registered to MNI standard space   and the same type of registration method and tool was used in our study to reduce systematic errors introduced by differing registration methods	2
3430	Herbivore or elicitorinduced volatile release varies with time and treatment applied amount of elicitor Halitschke et al   and the herbivore damage level Gouinguene et al	1
3431	The SAS theory is supported by studies conducted separately in the auditory Hari   Hari and Kiesil   Helenius Uutela   Hari   and visual Hari Renvall   Tanskanen   Hari Valta   Uutela   modalities	2
3432	bacteriaPrevious reports have shown that the majority of identified acylproteins represented metabolic enzymes and translationrelated proteins Kim et al   Yu et al   Zhang et al a    Wang et al   Okanishi et al   Okanishi et al   Kosono et al	1
3433	cells of diverse tissue types may suggest that this marker is indicative of a general precursor cell rather than one specifically committed to a neural lineage About et al   Ha et al   Mokry and Nemecek   Niki et al   Sejersen and Lendahl   Zulewski et al	1
3434	Aliquots   mL of the cell suspension were collected from the mixture at various times after mixing fixed in   paraformaldehyde in phosphatebuffered saline PBS Iwatani et al   for   min and then subjected to IIFM without airdrying	2
3435	For nocodazole treatment of embryos L worms were grown on permRNAi feeding plates at C for   hr then dissected in an open imaging chamber filled with osmotic support medium Carvalho et al Wueseke et al   and   gml nocodazole Sigma	2
3436	MIES using the global competitive ranking introduced by Runarsson and Yao   as means of constraint handling is also capable of solving FF as explained in more detail by Li et al	2
3437	On contrary to our results Huang et al   studied   Chinese patients with SLE and   unrelated healthy individuals living in central Taiwan as control subjects There were no statistically significant differences in IL and IL gene polymorphisms between the SLE and control groups p and p respectively In addition there was no significant association between the two groups in allelic frequency of IL and IL p and p respectively Also Schotte et al   studied a populationbased casecontrol study of   Caucasian German SLE patients and did not reveal any significant association of IL gene polymorphism with susceptibility to SLE	0
3438	did not influence the recovery period from hypoesthesia and recovery period of hypoesthesia of lower lip following SSRO was strongly associated with the sagittal split area and the distance between the plate the most medial point of screw and the mental foramen Hashiba et al  	1
3439	Between four and seven days after the VOpeak test each participant returned to the laboratory to perform a test to verify the power output required to elicit the requisite VOpeak for each training session ie   VOpeak	2
3440	As mentioned our previous study Parmanto and Zeng   found the score that separates accessible websites from the inaccessible ones to be	2
3441	Increasing the number of C motifs increases the amount of SHP binding to CagA although an ABCCC type of CagA appears to bind less SHP than an ABD type Higashi et al a	1
3442	To avoid this force field dependence due to significant differences in point charges between AMBER variants and obtain SASA quantities that were based solely on sequence and structure reported SASA values were calculated using the VEGA package   with a probe sphere radius of	2
3443	Stimulating neuronal activity in the rodent hippocampus increased the AA ratio by promoting a conformational change in PS Dolev et al	1
3444	The most common advantages expressed in the six mostcited publications are that the flipped classroom approach focusses studentcentred and collaborative problembased learning activities thus enabling teachers to spend more time identifying student problems and knowledge gaps Mason et al   McLaughlin et al   Prober   Khan   Strayer	1
3445	is ubiquitously distributed throughout the oceans the biogeography of C pelagicus only covers the Arctic Ocean and the subpolar Northern Hemisphere McIntyre and B   McIntyre et al   with a particular prevalence in the subpolar North Atlantic Milliman   Tarran et al	1
3446	These observations confirm prior data showing that positive AF markers of infection are predictive of PPROM after successful arrest of preterm labor in women treated for preterm labor with intact membranes	0
3447	The ongoing inhibition effect is considered for the most sensitive enzymatic component Estevez and Vilanova   Estevez et al	1
3448	In addition although the Cterminal cleavage fragment activates cytokine production elicited by CpGDNA or NFkB signaling the levels of TNFa production or NFkB activation seem to be lower than those seen with fulllength TLR  	1
3449	Representative examples are MPIIO an IO extension of the standardized message passing interface MPI and ADIO   a standard API yielding an abstract device interface for portable IO	1
3450	Sequences were then edited aligned with Genedoc Nicholas and Nicholas   and finally checked for chimera using Bellerophon Huber et al   and the Ribosomal Database Project RDP Cole et al	2
3451	AFH FHFH and human profilin I were purified according to the methods described previously Michelot et al	2
3452	Accumulating evidence suggests that cytokines including ILab IL IL IL IL IL TNFa TNFb and IFNc are secreted in the urine following instillation ofBCG            	1
3453	CARP has been found to be induced in cardiac ventricle overloaded by banding of the descending aorta Aihara et al   and in skeletal muscle denervated by transection of the sciatic nerve Baumeister et al   Tsukamoto et al	1
3454	Nterminal mutants affect HR elicitation but not SARThe active domains for HR elicitation in harpinPss and harpinPph from Pseudomonas strains reside in the Cterminal region Arlat et al   Lee et al a	1
3455	The presence and severity of atrial septal aneurysm were classified in accordance with Olivares et al Hypertrophic rims were defined as having a thickness mm whereas lipomatosis was defined as thickness of mm on intracardiac echocardiogram study	2
3456	a previous study in the current sample demonstrated that a brief intervention was effective in reducing child behavior problems via improvements in parental positive behavior support ie proactiveness structuring and clear communication Dishion et al   which included aspects of warmth	1
3457	Mouse NTD models with specific responses to different nutritional supplements can be used to study mechanisms of FA responsiveness in humans and mice and to identify alternative approaches to prevent FAresistant NTDs	1
3458	Studies of mitochondrial function and redox in isolated mitochondria and cardiac myocytes   were performed to determine the presence of mitochondrial dysfunction     and oxidative stress	1
3459	to Reduction in Cell Length and Change in CellFor thin section transmission electron microscopy the proventriculus was placed directly in   glutaraldehyde   paraformaldehyde and   picric acid in   mM phosphate pH   and processed as described previously Dawe et al	2
3460	Nuclear transfer procedures are now widely used to overcome these problems Clark et al   Laible and AlonsoGonzalez   Wolf et al	1
3461	Since analysis and interpretation of interactions are more straightforward with dichotomous factors   SES was split into two classes of risk namely low SES   and middlehigh SES   based on theoretically meaningful cutoff points as available from existent literature  	2
3462	TG content of the intestine proximal jejunum was quantified in Figure   B and C that of primary enterocytes isolated from the jejunum in Figure A and that of fecal samples liver and epididymal white adipose tissue eWAT as described previously     and normalized to the weight of the tissue or proteins	2
3463	MeasureThe survey The Autism Awareness Survey was created to identify respondent knowledge about autism it was a modification and update of a survey of autism knowledge created by Stone   and later adapted by Heidgerken et al	2
3464	Recent studies have shown that many pathogens including Listeria monocytogenes and Yersinia pseudotuberculosis utilize the zippering pathway of invasion highjacking the clathrin caveolin and ubiquitinmediated endocytosis of host receptors to gain access to the nutrientrich intracellular environment of mammalian host cells Veiga and Cossart   Bonazzi and Cossart   Hamon et al	1
3465	Stellate stimulation consisted of repeated square wave pulses of ms duration delivered at   Hz with stimulus amplitude of   V similar to prior studies   	2
3466	Similar to the results obtained using BrdU there was an agerelated decline in DCXpositive neuroblasts after   months of age at which time a plateau was reached	0
3467	Adult   weekold male CBl mice n   group underwent constriction of the pulmonary artery or thoracic aorta as previously described to generate models of acute primary and progressive secondary RVPO respectively	2
3468	All type I perforations since they are usually large are immediately repaired with general surgery    	1
3469	In order to answer our research question we follow the design science research approach as described by	2
3470	One such approach is to train individuals to automatically imagine positive resolutions of ambiguous information Holmes et al   c	1
3471	Notch signaling is involved in endothelial angiogenesis and vasculogenesis Duarte et al   Lawson et al	1
3472	It is of interest that HCV core protein NS can activate the NOTCH signaling pathway resulting in development of HCVinduced HCC	1
3473	Such responses were then accepted as being short latency reXexes only when the change in EMG activity was continuous for over   ms Wohlert   Wood and Smith	1
3474	The interaction between BBS and PCM was first identified by a yeast twohybrid screen using BBS cDNA as bait   and affinity purification confirmed that PCM is associated with the stable BBS complex	1
3475	This is in sharp contrast to the observation that mycoheterotrophic gametophytes show quite specific associations with particular Glomus group A lineages fungal taxa from the underground massive gametophytes of two Botrychium species Winther and Friedman   and seven Lycopodiaceae species Winther and Friedman   form a monophyletic clade and Psilotum nudum Winther and Friedman   forms four distinct clades	0
3476	Instruments to evaluate the impact of hearing loss on QoL Assessment of QoL deterioration due to hearing loss can be achieved through several instruments as reported in different studies in the literature These can be divided into hearingrelated QoL instruments Table   and generic QoL instruments	2
3477	the average amplitudes of contralateral PBR cPBR and ipsilateral NBR iNBR were negatively correlated as previously reported and thought to result from increased ipsilateral inhibition occurring concurrently with increased contralateral excitation Klingner et al   Shmuel et al	0
3478	As pathogens members of this complex are responsible for causing disease on around   genera of plants Farr et al   and they represent one of the most important group of pathogens associated with opportunistic fungal infections and keratitis in humans Zhang et al	1
3479	We intersect this collection with the dictionaries we make available for this experiment :   of the Wiktionaries come from Li et al   and we collect   new on top of that	2
3480	On at least one occasion eight biopsy specimens greater curvature and lesser curvature from the gastric body mucosa were taken as described previously   	2
3481	Moreover as seen in our previously published work   there appears to be a geographic maldistribution of both specialists and hospitals across all HSAs within the United States Figs	1
3482	To measure the power consumption of each application and component we used an open source software called PowerTutor   and a profiling tool called Trepn provided	2
3483	These measurements were subsequently used in the cubefunction formula for ASE guidelines to calculate LV mass	2
3484	TRIM has been shown to mediate repression of endogenous retroelements in ESCs Rowe et al   Turelli et al   via interactions with murine Zfp Wolf et al	1
3485	Cawthorn et al   reported that sensitivity of this chromogenic media for isolation of Cronobacter was	1
3486	H axyridis was recorded in the Ryukyu IslandsPoutsma et al   GBIF   but Noriyuki et al report that it does not occur there	1
3487	Therefore differences between our results and those from rodent studies may reflect species differences as previously noted for the amygdalostriatal Fudge et al    and amygdalaCeN paths Fudge and Tucker	0
3488	Our results corroborate and greatly expand on previous reports which compared FAO foodsupply data to individual dietary data for only a few countries    or selected dietary components such as fruit and vegetables	0
3489	The potential for LMTM to be active at the low dose of   mg twice a day and the lack of doseresponse was unexpected given the results of an earlier Phase II placebocontrolled study using the oxidized form of the methylthioninium MT moiety as methylthioninium chloride MTC	0
3490	eg Beard   Chaimanee et al   Kay et al   Marivaux et al   Takai et al   without reservation and none of the features invoked by Jaeger et al   have been reassessed or challenged in detail with the exception of the character analysis by Gunnell and Miller	1
3491	angles between o and o Durgin Li   Hajnal   Durgin Li and Hajnal   argued that although verbal estimates and nonverbal angle bisection reports provided clear evidence that near surfaces appeared steeper than they were free hand measures showed good calibration to actual surface orientation because they are calibrated by visuomotor experience	1
3492	  presented a system of nested weak classifiers to enhance the cascaded structure or tree structure   proposed by Viola and Jones in   and trained each classifier using the Real AdaBoost method	2
3493	Patients with diabetes requiring glucoselowering treatment have been reported as having the same longterm risk of major cardiovascular outcomes as patients with a previous myocardial infarction MI  	1
3494	A small variation of this approach described in   permits in linear time to either perform the lacing when the two curves are bcompatible or to detect that they are not	2
3495	This result is in contrast with the effect of phosphonoformic acid on Na dependent phosphate uptake into intestinal BBMV	0
3496	Our previous research with gay men attending Australian general medical practices did not find that drug use was independently associated with major depression after taking into account social and behavioural factors Mao et al b	1
3497	Hence a lower product indicates a better efficiency of the routing protocol and thus better performance as recommended in RFC  	1
3498	Frequent methylation for TIMP Kang et al   and CDH Suehiro et al   in the present study concurs with previously published results in endometrial cancer	0
3499	thermophilus as previously reported Okanishi et al   but also in another thermophilic bacterium G	1
3500	relative hazard functions characterized the instantaneous rate of death at a particular time given that the individual survived up to that point while controlling for the effect of other variables on survival SPSS Journal of Insect Science   wwwinsectscienceorg Rosengaus et al	1
3501	However this appeared just prior to another report identifying a significant contribution of DRA Slca to transcellular oxalate absorption in the small and large intestine	1
